fpr,tpr
0.006338998621956821,0.06779661016949153
0.006430868167202572,0.06779661016949153
0.006522737712448323,0.06779661016949153
0.006522737712448323,0.0711864406779661
0.006614607257694074,0.0711864406779661
0.006706476802939825,0.0711864406779661
0.006798346348185576,0.0711864406779661
0.006890215893431328,0.0711864406779661
0.006982085438677079,0.0711864406779661
0.00707395498392283,0.0711864406779661
0.007165824529168581,0.0711864406779661
0.007257694074414332,0.0711864406779661
0.007257694074414332,0.07457627118644068
0.007349563619660083,0.07457627118644068
0.007441433164905834,0.07457627118644068
0.007533302710151585,0.07457627118644068
0.007625172255397336,0.07457627118644068
0.0077170418006430866,0.07457627118644068
0.0078089113458888375,0.07457627118644068
0.00790078089113459,0.07457627118644068
0.00799265043638034,0.07457627118644068
0.008084519981626091,0.07457627118644068
0.008176389526871842,0.07457627118644068
0.008268259072117593,0.07457627118644068
0.008360128617363344,0.07457627118644068
0.008451998162609095,0.07457627118644068
0.008543867707854846,0.07457627118644068
0.008635737253100597,0.07457627118644068
0.008727606798346348,0.07457627118644068
0.008819476343592099,0.07457627118644068
0.00891134588883785,0.07457627118644068
0.00891134588883785,0.07796610169491526
0.0090032154340836,0.07796610169491526
0.009095084979329352,0.07796610169491526
0.009186954524575103,0.07796610169491526
0.009278824069820854,0.07796610169491526
0.009370693615066605,0.07796610169491526
0.009462563160312356,0.07796610169491526
0.009554432705558108,0.07796610169491526
0.00964630225080386,0.07796610169491526
0.00973817179604961,0.07796610169491526
0.009830041341295361,0.07796610169491526
0.009830041341295361,0.08135593220338982
0.009921910886541112,0.08135593220338982
0.009921910886541112,0.0847457627118644
0.010013780431786863,0.0847457627118644
0.010105649977032614,0.0847457627118644
0.010197519522278365,0.0847457627118644
0.010289389067524116,0.0847457627118644
0.010289389067524116,0.08813559322033898
0.010381258612769867,0.08813559322033898
0.010473128158015618,0.08813559322033898
0.010564997703261369,0.08813559322033898
0.010564997703261369,0.09152542372881356
0.01065686724850712,0.09152542372881356
0.01074873679375287,0.09152542372881356
0.010840606338998622,0.09152542372881356
0.010840606338998622,0.09491525423728814
0.010840606338998622,0.09830508474576272
0.010932475884244373,0.09830508474576272
0.011024345429490124,0.09830508474576272
0.011116214974735875,0.09830508474576272
0.011208084519981626,0.09830508474576272
0.011299954065227377,0.09830508474576272
0.011391823610473127,0.09830508474576272
0.011483693155718878,0.09830508474576272
0.01157556270096463,0.09830508474576272
0.011667432246210382,0.09830508474576272
0.011759301791456133,0.09830508474576272
0.011851171336701884,0.09830508474576272
0.011943040881947635,0.09830508474576272
0.012034910427193386,0.09830508474576272
0.012126779972439137,0.09830508474576272
0.012218649517684888,0.09830508474576272
0.012310519062930639,0.09830508474576272
0.01240238860817639,0.09830508474576272
0.01249425815342214,0.09830508474576272
0.012586127698667892,0.09830508474576272
0.012677997243913643,0.09830508474576272
0.012769866789159394,0.09830508474576272
0.012861736334405145,0.09830508474576272
0.012953605879650896,0.09830508474576272
0.012953605879650896,0.1016949152542373
0.013045475424896646,0.1016949152542373
0.013137344970142397,0.1016949152542373
0.013229214515388148,0.1016949152542373
0.0133210840606339,0.1016949152542373
0.01341295360587965,0.1016949152542373
0.01341295360587965,0.10508474576271186
0.013504823151125401,0.10508474576271186
0.013596692696371152,0.10508474576271186
0.013688562241616903,0.10508474576271186
0.013780431786862656,0.10508474576271186
0.013872301332108407,0.10508474576271186
0.013964170877354158,0.10508474576271186
0.014056040422599909,0.10508474576271186
0.01414790996784566,0.10508474576271186
0.01423977951309141,0.10508474576271186
0.014331649058337162,0.10508474576271186
0.014423518603582913,0.10508474576271186
0.014515388148828664,0.10508474576271186
0.014607257694074414,0.10508474576271186
0.014607257694074414,0.10847457627118644
0.014699127239320165,0.10847457627118644
0.014790996784565916,0.10847457627118644
0.014882866329811667,0.10847457627118644
0.014974735875057418,0.10847457627118644
0.01506660542030317,0.10847457627118644
0.01515847496554892,0.10847457627118644
0.015250344510794671,0.10847457627118644
0.015342214056040422,0.10847457627118644
0.015434083601286173,0.10847457627118644
0.015525953146531924,0.10847457627118644
0.015617822691777675,0.10847457627118644
0.015709692237023426,0.10847457627118644
0.01580156178226918,0.10847457627118644
0.015893431327514928,0.10847457627118644
0.01598530087276068,0.10847457627118644
0.01607717041800643,0.10847457627118644
0.016169039963252183,0.10847457627118644
0.016260909508497932,0.10847457627118644
0.016260909508497932,0.11186440677966102
0.016352779053743684,0.11186440677966102
0.016444648598989434,0.11186440677966102
0.016536518144235186,0.11186440677966102
0.016628387689480936,0.11186440677966102
0.016720257234726688,0.11186440677966102
0.016812126779972437,0.11186440677966102
0.016812126779972437,0.1152542372881356
0.01690399632521819,0.1152542372881356
0.016995865870463943,0.1152542372881356
0.017087735415709692,0.1152542372881356
0.017179604960955445,0.1152542372881356
0.017271474506201194,0.1152542372881356
0.017363344051446947,0.1152542372881356
0.017455213596692696,0.1152542372881356
0.01754708314193845,0.1152542372881356
0.017638952687184198,0.1152542372881356
0.01773082223242995,0.1152542372881356
0.0178226917776757,0.1152542372881356
0.017914561322921452,0.1152542372881356
0.0180064308681672,0.1152542372881356
0.018098300413412954,0.1152542372881356
0.018190169958658704,0.1152542372881356
0.018282039503904456,0.1152542372881356
0.018373909049150206,0.1152542372881356
0.018465778594395958,0.1152542372881356
0.018557648139641707,0.1152542372881356
0.01864951768488746,0.1152542372881356
0.01874138723013321,0.1152542372881356
0.018833256775378962,0.1152542372881356
0.01892512632062471,0.1152542372881356
0.019016995865870464,0.1152542372881356
0.019108865411116217,0.1152542372881356
0.019200734956361966,0.1152542372881356
0.01929260450160772,0.1152542372881356
0.019384474046853468,0.1152542372881356
0.01947634359209922,0.1152542372881356
0.01947634359209922,0.11864406779661017
0.01956821313734497,0.11864406779661017
0.019660082682590722,0.11864406779661017
0.01975195222783647,0.11864406779661017
0.019843821773082224,0.11864406779661017
0.019935691318327974,0.11864406779661017
0.020027560863573726,0.11864406779661017
0.020119430408819475,0.11864406779661017
0.020211299954065228,0.11864406779661017
0.020303169499310977,0.11864406779661017
0.02039503904455673,0.11864406779661017
0.02048690858980248,0.11864406779661017
0.020578778135048232,0.11864406779661017
0.02067064768029398,0.11864406779661017
0.02067064768029398,0.12203389830508475
0.020762517225539734,0.12203389830508475
0.020854386770785483,0.12203389830508475
0.020946256316031236,0.12203389830508475
0.021038125861276985,0.12203389830508475
0.021129995406522738,0.12203389830508475
0.02122186495176849,0.12203389830508475
0.02131373449701424,0.12203389830508475
0.02131373449701424,0.12542372881355932
0.021405604042259992,0.12542372881355932
0.02149747358750574,0.12542372881355932
0.021589343132751494,0.12542372881355932
0.021681212677997243,0.12542372881355932
0.021773082223242996,0.12542372881355932
0.021864951768488745,0.12542372881355932
0.021956821313734498,0.12542372881355932
0.021956821313734498,0.1288135593220339
0.022048690858980247,0.1288135593220339
0.022048690858980247,0.13220338983050847
0.022140560404226,0.13220338983050847
0.02223242994947175,0.13220338983050847
0.022324299494717502,0.13220338983050847
0.02241616903996325,0.13220338983050847
0.02241616903996325,0.13559322033898305
0.02241616903996325,0.13898305084745763
0.022508038585209004,0.13898305084745763
0.022599908130454753,0.13898305084745763
0.022691777675700506,0.13898305084745763
0.022783647220946255,0.13898305084745763
0.022875516766192008,0.13898305084745763
0.022967386311437757,0.13898305084745763
0.02305925585668351,0.13898305084745763
0.02315112540192926,0.13898305084745763
0.02324299494717501,0.13898305084745763
0.023334864492420764,0.13898305084745763
0.023426734037666513,0.13898305084745763
0.023518603582912266,0.13898305084745763
0.023610473128158015,0.13898305084745763
0.023610473128158015,0.1423728813559322
0.023702342673403768,0.1423728813559322
0.023702342673403768,0.14576271186440679
0.023794212218649517,0.14576271186440679
0.02388608176389527,0.14576271186440679
0.02388608176389527,0.14915254237288136
0.02397795130914102,0.14915254237288136
0.024069820854386772,0.14915254237288136
0.02416169039963252,0.14915254237288136
0.024253559944878274,0.14915254237288136
0.024345429490124023,0.14915254237288136
0.024437299035369776,0.14915254237288136
0.024437299035369776,0.15254237288135594
0.024529168580615525,0.15254237288135594
0.024621038125861278,0.15254237288135594
0.024712907671107027,0.15254237288135594
0.02480477721635278,0.15254237288135594
0.02489664676159853,0.15254237288135594
0.02498851630684428,0.15254237288135594
0.02508038585209003,0.15254237288135594
0.025172255397335783,0.15254237288135594
0.025264124942581533,0.15254237288135594
0.025355994487827285,0.15254237288135594
0.025447864033073038,0.15254237288135594
0.025539733578318787,0.15254237288135594
0.02563160312356454,0.15254237288135594
0.02572347266881029,0.15254237288135594
0.025815342214056042,0.15254237288135594
0.02590721175930179,0.15254237288135594
0.025999081304547544,0.15254237288135594
0.025999081304547544,0.15593220338983052
0.026090950849793293,0.15593220338983052
0.026182820395039046,0.15593220338983052
0.026274689940284795,0.15593220338983052
0.026366559485530548,0.15593220338983052
0.026458429030776297,0.15593220338983052
0.02655029857602205,0.15593220338983052
0.0266421681212678,0.15593220338983052
0.02673403766651355,0.15593220338983052
0.02673403766651355,0.15932203389830507
0.02673403766651355,0.16271186440677965
0.0268259072117593,0.16271186440677965
0.026917776757005053,0.16271186440677965
0.027009646302250803,0.16271186440677965
0.027101515847496555,0.16271186440677965
0.027193385392742304,0.16271186440677965
0.027285254937988057,0.16271186440677965
0.027377124483233806,0.16271186440677965
0.02746899402847956,0.16271186440677965
0.02746899402847956,0.16610169491525423
0.02756086357372531,0.16610169491525423
0.02765273311897106,0.16610169491525423
0.027744602664216814,0.16610169491525423
0.027836472209462563,0.16610169491525423
0.027928341754708316,0.16610169491525423
0.028020211299954065,0.16610169491525423
0.028112080845199817,0.16610169491525423
0.028203950390445567,0.16610169491525423
0.02829581993569132,0.16610169491525423
0.02838768948093707,0.16610169491525423
0.02847955902618282,0.16610169491525423
0.02847955902618282,0.1694915254237288
0.02857142857142857,0.1694915254237288
0.028663298116674323,0.1694915254237288
0.028755167661920072,0.1694915254237288
0.028847037207165825,0.1694915254237288
0.028938906752411574,0.1694915254237288
0.029030776297657327,0.1694915254237288
0.029122645842903076,0.1694915254237288
0.02921451538814883,0.1694915254237288
0.029306384933394578,0.1694915254237288
0.02939825447864033,0.1694915254237288
0.02949012402388608,0.1694915254237288
0.02949012402388608,0.17288135593220338
0.029581993569131833,0.17288135593220338
0.029673863114377586,0.17288135593220338
0.029765732659623335,0.17288135593220338
0.029857602204869087,0.17288135593220338
0.029949471750114837,0.17288135593220338
0.03004134129536059,0.17288135593220338
0.03013321084060634,0.17288135593220338
0.03022508038585209,0.17288135593220338
0.03031694993109784,0.17288135593220338
0.030408819476343593,0.17288135593220338
0.030500689021589342,0.17288135593220338
0.030500689021589342,0.17627118644067796
0.030592558566835095,0.17627118644067796
0.030684428112080844,0.17627118644067796
0.030684428112080844,0.17966101694915254
0.030776297657326597,0.17966101694915254
0.030868167202572346,0.17966101694915254
0.0309600367478181,0.17966101694915254
0.0309600367478181,0.18305084745762712
0.031051906293063848,0.18305084745762712
0.0311437758383096,0.18305084745762712
0.03123564538355535,0.18305084745762712
0.0313275149288011,0.18305084745762712
0.03141938447404685,0.18305084745762712
0.03141938447404685,0.1864406779661017
0.031511254019292605,0.1864406779661017
0.03160312356453836,0.1864406779661017
0.0316949931097841,0.1864406779661017
0.031786862655029856,0.1864406779661017
0.03187873220027561,0.1864406779661017
0.03197060174552136,0.1864406779661017
0.03197060174552136,0.18983050847457628
0.032062471290767114,0.18983050847457628
0.03215434083601286,0.18983050847457628
0.03215434083601286,0.19322033898305085
0.03224621038125861,0.19322033898305085
0.032338079926504365,0.19322033898305085
0.03242994947175012,0.19322033898305085
0.032521819016995863,0.19322033898305085
0.032521819016995863,0.19661016949152543
0.032613688562241616,0.19661016949152543
0.03270555810748737,0.19661016949152543
0.03279742765273312,0.19661016949152543
0.03288929719797887,0.19661016949152543
0.03298116674322462,0.19661016949152543
0.03307303628847037,0.19661016949152543
0.033164905833716125,0.19661016949152543
0.03325677537896187,0.19661016949152543
0.033348644924207624,0.19661016949152543
0.033348644924207624,0.2
0.033440514469453377,0.2
0.03353238401469913,0.2
0.033624253559944875,0.2
0.03371612310519063,0.2
0.03380799265043638,0.2
0.03389986219568213,0.2
0.033991731740927886,0.2
0.033991731740927886,0.2033898305084746
0.03408360128617363,0.2033898305084746
0.034175470831419384,0.2033898305084746
0.03426734037666514,0.2033898305084746
0.03435920992191089,0.2033898305084746
0.034451079467156635,0.2033898305084746
0.034451079467156635,0.20677966101694914
0.03454294901240239,0.20677966101694914
0.03463481855764814,0.20677966101694914
0.03472668810289389,0.20677966101694914
0.03481855764813964,0.20677966101694914
0.03491042719338539,0.20677966101694914
0.035002296738631145,0.20677966101694914
0.0350941662838769,0.20677966101694914
0.0350941662838769,0.21016949152542372
0.03518603582912264,0.21016949152542372
0.035277905374368396,0.21016949152542372
0.03536977491961415,0.21016949152542372
0.0354616444648599,0.21016949152542372
0.03555351401010565,0.21016949152542372
0.0356453835553514,0.21016949152542372
0.03573725310059715,0.21016949152542372
0.035829122645842905,0.21016949152542372
0.03592099219108865,0.21016949152542372
0.0360128617363344,0.21016949152542372
0.036104731281580156,0.21016949152542372
0.03619660082682591,0.21016949152542372
0.03628847037207166,0.21016949152542372
0.03638033991731741,0.21016949152542372
0.03647220946256316,0.21016949152542372
0.03656407900780891,0.21016949152542372
0.036655948553054665,0.21016949152542372
0.03674781809830041,0.21016949152542372
0.036839687643546164,0.21016949152542372
0.036931557188791916,0.21016949152542372
0.03702342673403767,0.21016949152542372
0.037115296279283415,0.21016949152542372
0.03720716582452917,0.21016949152542372
0.03729903536977492,0.21016949152542372
0.03739090491502067,0.21016949152542372
0.03748277446026642,0.21016949152542372
0.03757464400551217,0.21016949152542372
0.037666513550757924,0.21016949152542372
0.03775838309600368,0.21016949152542372
0.03785025264124942,0.21016949152542372
0.037942122186495175,0.21016949152542372
0.03803399173174093,0.21016949152542372
0.03812586127698668,0.21016949152542372
0.03821773082223243,0.21016949152542372
0.03830960036747818,0.21016949152542372
0.03840146991272393,0.21016949152542372
0.038493339457969684,0.21016949152542372
0.03858520900321544,0.21016949152542372
0.03867707854846118,0.21016949152542372
0.038768948093706936,0.21016949152542372
0.038768948093706936,0.2135593220338983
0.03886081763895269,0.2135593220338983
0.03895268718419844,0.2135593220338983
0.03904455672944419,0.2135593220338983
0.03913642627468994,0.2135593220338983
0.03922829581993569,0.2135593220338983
0.039320165365181445,0.2135593220338983
0.03941203491042719,0.2135593220338983
0.03950390445567294,0.2135593220338983
0.039595774000918696,0.2135593220338983
0.03968764354616445,0.2135593220338983
0.039779513091410194,0.2135593220338983
0.03987138263665595,0.2135593220338983
0.0399632521819017,0.2135593220338983
0.04005512172714745,0.2135593220338983
0.0401469912723932,0.2135593220338983
0.04023886081763895,0.2135593220338983
0.04023886081763895,0.21694915254237288
0.04023886081763895,0.22033898305084745
0.040330730362884704,0.22033898305084745
0.040422599908130456,0.22033898305084745
0.04051446945337621,0.22033898305084745
0.040606338998621955,0.22033898305084745
0.04069820854386771,0.22033898305084745
0.04079007808911346,0.22033898305084745
0.04088194763435921,0.22033898305084745
0.04097381717960496,0.22033898305084745
0.04106568672485071,0.22033898305084745
0.041157556270096464,0.22033898305084745
0.04124942581534222,0.22033898305084745
0.04134129536058796,0.22033898305084745
0.041433164905833715,0.22033898305084745
0.04152503445107947,0.22033898305084745
0.04161690399632522,0.22033898305084745
0.041708773541570966,0.22033898305084745
0.04180064308681672,0.22033898305084745
0.04189251263206247,0.22033898305084745
0.041984382177308224,0.22033898305084745
0.041984382177308224,0.22372881355932203
0.04207625172255397,0.22372881355932203
0.04216812126779972,0.22372881355932203
0.042259990813045475,0.22372881355932203
0.04235186035829123,0.22372881355932203
0.04244372990353698,0.22372881355932203
0.04253559944878273,0.22372881355932203
0.04262746899402848,0.22372881355932203
0.04271933853927423,0.22372881355932203
0.042811208084519985,0.22372881355932203
0.04290307762976573,0.22372881355932203
0.04299494717501148,0.22372881355932203
0.043086816720257236,0.22372881355932203
0.04317868626550299,0.22372881355932203
0.043270555810748734,0.22372881355932203
0.04336242535599449,0.22372881355932203
0.04345429490124024,0.22372881355932203
0.04354616444648599,0.22372881355932203
0.04363803399173174,0.22372881355932203
0.04372990353697749,0.22372881355932203
0.04382177308222324,0.22372881355932203
0.043913642627468996,0.22372881355932203
0.04400551217271474,0.22372881355932203
0.044097381717960495,0.22372881355932203
0.04418925126320625,0.22372881355932203
0.044281120808452,0.22372881355932203
0.044372990353697746,0.22372881355932203
0.0444648598989435,0.22372881355932203
0.04455672944418925,0.22372881355932203
0.044648598989435004,0.22372881355932203
0.044740468534680757,0.22372881355932203
0.0448323380799265,0.22372881355932203
0.044924207625172255,0.22372881355932203
0.04501607717041801,0.22372881355932203
0.04510794671566376,0.22372881355932203
0.045199816260909506,0.22372881355932203
0.04529168580615526,0.22372881355932203
0.04538355535140101,0.22372881355932203
0.045475424896646764,0.22372881355932203
0.04556729444189251,0.22372881355932203
0.04565916398713826,0.22372881355932203
0.045751033532384015,0.22372881355932203
0.04584290307762977,0.22372881355932203
0.045934772622875514,0.22372881355932203
0.046026642168121266,0.22372881355932203
0.04611851171336702,0.22372881355932203
0.04621038125861277,0.22372881355932203
0.04630225080385852,0.22372881355932203
0.04639412034910427,0.22372881355932203
0.04648598989435002,0.22372881355932203
0.046577859439595776,0.22372881355932203
0.04666972898484153,0.22372881355932203
0.046761598530087274,0.22372881355932203
0.04685346807533303,0.22372881355932203
0.04685346807533303,0.2271186440677966
0.04694533762057878,0.2271186440677966
0.04703720716582453,0.2271186440677966
0.04712907671107028,0.2271186440677966
0.04722094625631603,0.2271186440677966
0.04731281580156178,0.2271186440677966
0.047404685346807536,0.2271186440677966
0.04749655489205328,0.2271186440677966
0.047588424437299034,0.2271186440677966
0.04768029398254479,0.2271186440677966
0.04777216352779054,0.2271186440677966
0.047864033073036286,0.2271186440677966
0.04795590261828204,0.2271186440677966
0.04804777216352779,0.2271186440677966
0.048139641708773544,0.2271186440677966
0.04823151125401929,0.2271186440677966
0.04832338079926504,0.2271186440677966
0.048415250344510795,0.2271186440677966
0.04850711988975655,0.2271186440677966
0.04859898943500229,0.2271186440677966
0.048690858980248046,0.2271186440677966
0.0487827285254938,0.2271186440677966
0.0487827285254938,0.2305084745762712
0.04887459807073955,0.2305084745762712
0.048966467615985304,0.2305084745762712
0.04905833716123105,0.2305084745762712
0.04905833716123105,0.23389830508474577
0.04905833716123105,0.23728813559322035
0.0491502067064768,0.23728813559322035
0.049242076251722555,0.23728813559322035
0.049242076251722555,0.24067796610169492
0.04933394579696831,0.24067796610169492
0.049425815342214054,0.24067796610169492
0.049517684887459806,0.24067796610169492
0.04960955443270556,0.24067796610169492
0.04970142397795131,0.24067796610169492
0.04979329352319706,0.24067796610169492
0.04988516306844281,0.24067796610169492
0.04997703261368856,0.24067796610169492
0.050068902158934316,0.24067796610169492
0.05016077170418006,0.24067796610169492
0.050252641249425814,0.24067796610169492
0.05034451079467157,0.24067796610169492
0.05043638033991732,0.24067796610169492
0.050528249885163065,0.24067796610169492
0.05062011943040882,0.24067796610169492
0.05071198897565457,0.24067796610169492
0.05080385852090032,0.24067796610169492
0.050895728066146076,0.24067796610169492
0.05098759761139182,0.24067796610169492
0.051079467156637574,0.24067796610169492
0.05117133670188333,0.24067796610169492
0.05126320624712908,0.24067796610169492
0.051355075792374826,0.24067796610169492
0.05144694533762058,0.24067796610169492
0.05144694533762058,0.2440677966101695
0.05153881488286633,0.2440677966101695
0.051630684428112084,0.2440677966101695
0.05172255397335783,0.2440677966101695
0.05181442351860358,0.2440677966101695
0.051906293063849335,0.2440677966101695
0.05199816260909509,0.2440677966101695
0.05209003215434083,0.2440677966101695
0.052181901699586586,0.2440677966101695
0.05227377124483234,0.2440677966101695
0.05236564079007809,0.2440677966101695
0.05245751033532384,0.2440677966101695
0.05254937988056959,0.2440677966101695
0.05264124942581534,0.2440677966101695
0.052733118971061095,0.2440677966101695
0.05282498851630684,0.2440677966101695
0.05282498851630684,0.24745762711864408
0.052916858061552594,0.24745762711864408
0.053008727606798346,0.24745762711864408
0.0531005971520441,0.24745762711864408
0.0531005971520441,0.25084745762711863
0.0531005971520441,0.2542372881355932
0.05319246669728985,0.2542372881355932
0.0532843362425356,0.2542372881355932
0.05337620578778135,0.2542372881355932
0.0534680753330271,0.2542372881355932
0.053559944878272855,0.2542372881355932
0.0536518144235186,0.2542372881355932
0.0536518144235186,0.2576271186440678
0.053743683968764354,0.2576271186440678
0.05383555351401011,0.2576271186440678
0.05392742305925586,0.2576271186440678
0.054019292604501605,0.2576271186440678
0.05411116214974736,0.2576271186440678
0.05420303169499311,0.2576271186440678
0.05429490124023886,0.2576271186440678
0.05438677078548461,0.2576271186440678
0.05447864033073036,0.2576271186440678
0.054570509875976114,0.2576271186440678
0.05466237942122187,0.2576271186440678
0.05475424896646761,0.2576271186440678
0.05475424896646761,0.26101694915254237
0.054846118511713365,0.26101694915254237
0.05493798805695912,0.26101694915254237
0.05502985760220487,0.26101694915254237
0.05512172714745062,0.26101694915254237
0.05521359669269637,0.26101694915254237
0.05530546623794212,0.26101694915254237
0.055397335783187875,0.26101694915254237
0.05548920532843363,0.26101694915254237
0.05558107487367937,0.26101694915254237
0.055672944418925126,0.26101694915254237
0.055672944418925126,0.26440677966101694
0.05576481396417088,0.26440677966101694
0.05585668350941663,0.26440677966101694
0.05594855305466238,0.26440677966101694
0.05604042259990813,0.26440677966101694
0.05613229214515388,0.26440677966101694
0.056224161690399635,0.26440677966101694
0.05631603123564538,0.26440677966101694
0.05640790078089113,0.26440677966101694
0.056499770326136886,0.26440677966101694
0.05659163987138264,0.26440677966101694
0.056683509416628385,0.26440677966101694
0.05677537896187414,0.26440677966101694
0.05686724850711989,0.26440677966101694
0.05695911805236564,0.26440677966101694
0.05705098759761139,0.26440677966101694
0.05714285714285714,0.26440677966101694
0.057234726688102894,0.26440677966101694
0.057326596233348646,0.26440677966101694
0.0574184657785944,0.26440677966101694
0.057510335323840145,0.26440677966101694
0.0576022048690859,0.26440677966101694
0.0576022048690859,0.2677966101694915
0.05769407441433165,0.2677966101694915
0.0577859439595774,0.2677966101694915
0.05787781350482315,0.2677966101694915
0.0579696830500689,0.2677966101694915
0.058061552595314654,0.2677966101694915
0.05815342214056041,0.2677966101694915
0.05824529168580615,0.2677966101694915
0.058337161231051905,0.2677966101694915
0.05842903077629766,0.2677966101694915
0.05852090032154341,0.2677966101694915
0.058612769866789156,0.2677966101694915
0.05870463941203491,0.2677966101694915
0.05879650895728066,0.2677966101694915
0.058888378502526414,0.2677966101694915
0.05898024804777216,0.2677966101694915
0.05907211759301791,0.2677966101694915
0.05907211759301791,0.2711864406779661
0.059163987138263666,0.2711864406779661
0.05925585668350942,0.2711864406779661
0.05934772622875517,0.2711864406779661
0.05943959577400092,0.2711864406779661
0.05953146531924667,0.2711864406779661
0.05962333486449242,0.2711864406779661
0.059715204409738175,0.2711864406779661
0.05980707395498392,0.2711864406779661
0.05989894350022967,0.2711864406779661
0.059990813045475426,0.2711864406779661
0.06008268259072118,0.2711864406779661
0.060174552135966924,0.2711864406779661
0.06026642168121268,0.2711864406779661
0.06026642168121268,0.2745762711864407
0.06035829122645843,0.2745762711864407
0.06045016077170418,0.2745762711864407
0.06054203031694993,0.2745762711864407
0.06063389986219568,0.2745762711864407
0.060725769407441434,0.2745762711864407
0.060817638952687186,0.2745762711864407
0.06090950849793293,0.2745762711864407
0.061001378043178685,0.2745762711864407
0.06109324758842444,0.2745762711864407
0.06109324758842444,0.27796610169491526
0.06118511713367019,0.27796610169491526
0.061276986678915936,0.27796610169491526
0.06136885622416169,0.27796610169491526
0.06146072576940744,0.27796610169491526
0.061552595314653194,0.27796610169491526
0.061552595314653194,0.28135593220338984
0.06164446485989895,0.28135593220338984
0.06173633440514469,0.28135593220338984
0.061828203950390445,0.28135593220338984
0.061828203950390445,0.2847457627118644
0.0619200734956362,0.2847457627118644
0.06201194304088195,0.2847457627118644
0.06201194304088195,0.288135593220339
0.062103812586127696,0.288135593220339
0.06219568213137345,0.288135593220339
0.0622875516766192,0.288135593220339
0.062379421221864954,0.288135593220339
0.0624712907671107,0.288135593220339
0.06256316031235645,0.288135593220339
0.0626550298576022,0.288135593220339
0.06274689940284796,0.288135593220339
0.0628387689480937,0.288135593220339
0.06293063849333946,0.288135593220339
0.06302250803858521,0.288135593220339
0.06311437758383096,0.288135593220339
0.06320624712907671,0.288135593220339
0.06329811667432246,0.288135593220339
0.0633899862195682,0.288135593220339
0.06348185576481397,0.288135593220339
0.06357372531005971,0.288135593220339
0.06366559485530547,0.288135593220339
