complex_name,confidence,rank1_sdf,min_dist,com_dist,clash_pairs,status
wee1_active_000035,0.16,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000035/rank1_confidence0.16.sdf,2.3022048473358154,10.075113296508789,0,ok
wee1_active_000036,0.64,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000036/rank1_confidence0.64.sdf,2.627790689468384,9.074906349182129,0,ok
wee1_active_000037,-0.07,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000037/rank1_confidence-0.07.sdf,1.8516814708709717,9.869032859802246,0,ok
wee1_active_000038,0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000038/rank1_confidence0.58.sdf,2.669145107269287,9.031058311462402,0,ok
wee1_active_000039,-0.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000039/rank1_confidence-0.26.sdf,2.640968084335327,10.502925872802734,0,ok
wee1_active_000040,-0.39,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000040/rank1_confidence-0.39.sdf,2.442260503768921,10.82754898071289,0,ok
wee1_active_000041,-0.41,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000041/rank1_confidence-0.41.sdf,2.382047176361084,10.438614845275879,0,ok
wee1_active_000042,-0.12,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000042/rank1_confidence-0.12.sdf,2.6037230491638184,10.52393627166748,0,ok
wee1_active_000043,-0.11,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000043/rank1_confidence-0.11.sdf,2.5091042518615723,9.949352264404297,0,ok
wee1_active_000044,-0.2,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000044/rank1_confidence-0.20.sdf,2.579258918762207,10.42064094543457,0,ok
wee1_active_000045,-0.15,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000045/rank1_confidence-0.15.sdf,2.7066335678100586,10.034016609191895,0,ok
wee1_active_000046,-0.16,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000046/rank1_confidence-0.16.sdf,2.444427967071533,8.964988708496094,0,ok
wee1_active_000047,-0.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000047/rank1_confidence-0.25.sdf,2.4689927101135254,8.787113189697266,0,ok
wee1_active_000048,0.6,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000048/rank1_confidence0.60.sdf,2.726280927658081,9.09755802154541,0,ok
wee1_active_000049,0.2,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000049/rank1_confidence0.20.sdf,2.6038341522216797,8.880388259887695,0,ok
wee1_active_000050,0.2,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000050/rank1_confidence0.20.sdf,2.810702085494995,8.966395378112793,0,ok
wee1_active_000051,0.27,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000051/rank1_confidence0.27.sdf,2.668555974960327,8.59192943572998,0,ok
wee1_active_000052,-0.0,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000052/rank1_confidence-0.00.sdf,2.6325554847717285,8.549774169921875,0,ok
wee1_active_000053,-0.45,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000053/rank1_confidence-0.45.sdf,1.8685883283615112,9.90601634979248,0,ok
wee1_active_000054,0.11,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000054/rank1_confidence0.11.sdf,2.737133502960205,9.084968566894531,0,ok
wee1_active_000055,0.24,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000055/rank1_confidence0.24.sdf,2.5656094551086426,8.782034873962402,0,ok
wee1_active_000056,-0.13,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000056/rank1_confidence-0.13.sdf,2.5346810817718506,8.767350196838379,0,ok
wee1_active_000057,-0.01,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000057/rank1_confidence-0.01.sdf,2.6345460414886475,8.659555435180664,0,ok
wee1_active_000058,-0.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000058/rank1_confidence-0.32.sdf,2.5569634437561035,8.796061515808105,0,ok
wee1_active_000059,-0.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000059/rank1_confidence-0.25.sdf,2.6341164112091064,9.580362319946289,0,ok
wee1_active_000060,0.03,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000060/rank1_confidence0.03.sdf,2.5938127040863037,9.561664581298828,0,ok
wee1_active_000061,-0.63,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000061/rank1_confidence-0.63.sdf,2.3206899166107178,11.087233543395996,0,ok
wee1_active_000062,-0.44,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000062/rank1_confidence-0.44.sdf,2.7263879776000977,10.484696388244629,0,ok
wee1_active_000063,0.64,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000063/rank1_confidence0.64.sdf,2.7749810218811035,9.109965324401855,0,ok
wee1_active_000064,-0.17,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000064/rank1_confidence-0.17.sdf,2.544184923171997,8.669219017028809,0,ok
wee1_active_000065,-0.4,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000065/rank1_confidence-0.40.sdf,1.2072111368179321,8.508979797363281,0,ok
wee1_active_000066,0.19,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000066/rank1_confidence0.19.sdf,2.4182963371276855,8.969621658325195,0,ok
wee1_active_000067,-0.17,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000067/rank1_confidence-0.17.sdf,2.614295721054077,8.781710624694824,0,ok
wee1_active_000068,-0.01,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000068/rank1_confidence-0.01.sdf,2.6121625900268555,8.807311058044434,0,ok
wee1_active_000069,-0.21,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000069/rank1_confidence-0.21.sdf,2.55452299118042,10.22618293762207,0,ok
wee1_active_000070,-0.11,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000070/rank1_confidence-0.11.sdf,2.514400005340576,10.388005256652832,0,ok
wee1_active_000071,0.15,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000071/rank1_confidence0.15.sdf,2.67185378074646,9.131357192993164,0,ok
wee1_active_000072,0.22,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000072/rank1_confidence0.22.sdf,2.6863973140716553,9.192997932434082,0,ok
wee1_active_000073,-1.22,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000073/rank1_confidence-1.22.sdf,2.4447474479675293,10.91086196899414,0,ok
wee1_active_000074,-0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000074/rank1_confidence-0.58.sdf,2.5480034351348877,10.670961380004883,0,ok
wee1_active_000075,-0.54,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000075/rank1_confidence-0.54.sdf,2.1459405422210693,10.61826229095459,0,ok
wee1_active_000076,0.91,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000076/rank1_confidence0.91.sdf,2.5800414085388184,8.411445617675781,0,ok
wee1_active_000077,-0.57,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000077/rank1_confidence-0.57.sdf,2.6150219440460205,10.2530517578125,0,ok
wee1_active_000078,-0.69,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000078/rank1_confidence-0.69.sdf,2.3164281845092773,10.959583282470703,0,ok
wee1_active_000079,0.57,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000079/rank1_confidence0.57.sdf,2.627079486846924,9.878622055053711,0,ok
wee1_active_000080,-0.06,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000080/rank1_confidence-0.06.sdf,2.5753164291381836,8.774696350097656,0,ok
wee1_active_000081,-0.24,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000081/rank1_confidence-0.24.sdf,2.288515090942383,8.976301193237305,0,ok
wee1_active_000082,0.78,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000082/rank1_confidence0.78.sdf,2.746743679046631,9.252471923828125,0,ok
wee1_active_000083,0.7,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000083/rank1_confidence0.70.sdf,2.806609869003296,9.167490005493164,0,ok
wee1_active_000084,-0.52,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000084/rank1_confidence-0.52.sdf,1.9923429489135742,9.093729019165039,0,ok
wee1_active_000085,0.04,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000085/rank1_confidence0.04.sdf,2.3344199657440186,9.53135871887207,0,ok
wee1_active_000086,-0.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000086/rank1_confidence-0.32.sdf,2.59804630279541,9.196573257446289,0,ok
wee1_active_000087,0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000087/rank1_confidence0.23.sdf,2.7041943073272705,8.759586334228516,0,ok
wee1_active_000088,0.2,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000088/rank1_confidence0.20.sdf,2.6050236225128174,8.65365219116211,0,ok
wee1_active_000089,0.63,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000089/rank1_confidence0.63.sdf,2.669954538345337,9.939245223999023,0,ok
wee1_active_000090,-0.05,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000090/rank1_confidence-0.05.sdf,2.6504359245300293,8.903508186340332,0,ok
wee1_active_000091,-0.06,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000091/rank1_confidence-0.06.sdf,2.65401291847229,8.716106414794922,0,ok
wee1_active_000092,-0.14,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000092/rank1_confidence-0.14.sdf,2.55405330657959,8.620545387268066,0,ok
wee1_active_000093,-0.6,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000093/rank1_confidence-0.60.sdf,2.4248199462890625,10.469454765319824,0,ok
wee1_active_000094,-0.57,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000094/rank1_confidence-0.57.sdf,2.6097567081451416,10.605695724487305,0,ok
wee1_active_000095,-0.47,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000095/rank1_confidence-0.47.sdf,2.610779047012329,8.59490966796875,0,ok
wee1_active_000096,-0.16,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000096/rank1_confidence-0.16.sdf,2.536919593811035,8.66975212097168,0,ok
wee1_active_000097,0.06,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000097/rank1_confidence0.06.sdf,2.5156290531158447,8.78156566619873,0,ok
wee1_active_000098,-0.48,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000098/rank1_confidence-0.48.sdf,2.575305700302124,9.316899299621582,0,ok
wee1_active_000099,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000099/rank1_confidence0.28.sdf,2.653019905090332,9.06252384185791,0,ok
wee1_active_000100,-0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000100/rank1_confidence-0.58.sdf,2.084136486053467,9.48047924041748,0,ok
wee1_active_000101,-0.54,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000101/rank1_confidence-0.54.sdf,2.731328248977661,10.406702041625977,0,ok
wee1_active_000102,0.77,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000102/rank1_confidence0.77.sdf,2.7213621139526367,9.196307182312012,0,ok
wee1_active_000103,0.99,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000103/rank1_confidence0.99.sdf,2.7475855350494385,9.260717391967773,0,ok
wee1_active_000104,0.0,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000104/rank1_confidence0.00.sdf,2.5886213779449463,9.533467292785645,0,ok
wee1_active_000105,-0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000105/rank1_confidence-0.38.sdf,2.1286487579345703,8.91473388671875,0,ok
wee1_active_000106,0.09,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000106/rank1_confidence0.09.sdf,2.5784811973571777,8.643664360046387,0,ok
wee1_active_000107,0.13,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000107/rank1_confidence0.13.sdf,2.7373645305633545,8.73374080657959,0,ok
wee1_active_000108,0.03,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000108/rank1_confidence0.03.sdf,2.358613967895508,10.181730270385742,0,ok
wee1_active_000109,0.01,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000109/rank1_confidence0.01.sdf,2.5058419704437256,8.790846824645996,0,ok
wee1_active_000110,-0.03,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000110/rank1_confidence-0.03.sdf,2.6579082012176514,8.821053504943848,0,ok
wee1_active_000111,-0.08,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000111/rank1_confidence-0.08.sdf,2.664189100265503,8.742181777954102,0,ok
wee1_active_000112,0.12,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000112/rank1_confidence0.12.sdf,2.6788740158081055,9.028739929199219,0,ok
wee1_active_000113,0.68,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000113/rank1_confidence0.68.sdf,2.1092746257781982,8.550177574157715,0,ok
wee1_active_000114,-0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000114/rank1_confidence-0.34.sdf,2.319251775741577,10.18002986907959,0,ok
wee1_active_000115,-0.46,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000115/rank1_confidence-0.46.sdf,2.455829381942749,9.748905181884766,0,ok
wee1_active_000116,0.1,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000116/rank1_confidence0.10.sdf,2.6763083934783936,9.1080904006958,0,ok
wee1_active_000117,0.51,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000117/rank1_confidence0.51.sdf,2.64426589012146,8.732416152954102,0,ok
wee1_active_000118,-0.33,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000118/rank1_confidence-0.33.sdf,2.593914270401001,10.105224609375,0,ok
wee1_active_000119,-0.15,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000119/rank1_confidence-0.15.sdf,2.665173292160034,8.78726577758789,0,ok
wee1_active_000120,-0.55,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000120/rank1_confidence-0.55.sdf,2.739819288253784,10.118799209594727,0,ok
wee1_active_000121,-0.2,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000121/rank1_confidence-0.20.sdf,2.4679625034332275,9.990293502807617,0,ok
wee1_active_000122,-0.46,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000122/rank1_confidence-0.46.sdf,2.055082321166992,10.298130989074707,0,ok
wee1_active_000123,-0.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000123/rank1_confidence-0.25.sdf,2.700356960296631,8.744750022888184,0,ok
wee1_active_000124,-0.41,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000124/rank1_confidence-0.41.sdf,1.780841588973999,9.960103034973145,0,ok
wee1_active_000125,-1.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000125/rank1_confidence-1.32.sdf,2.369616746902466,10.889876365661621,0,ok
wee1_active_000126,-1.21,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000126/rank1_confidence-1.21.sdf,2.3970448970794678,11.017809867858887,0,ok
wee1_active_000127,0.17,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000127/rank1_confidence0.17.sdf,2.629101514816284,8.565475463867188,0,ok
wee1_active_000128,-0.27,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000128/rank1_confidence-0.27.sdf,2.5454776287078857,8.97055721282959,0,ok
wee1_active_000129,-0.13,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000129/rank1_confidence-0.13.sdf,2.343707799911499,8.648183822631836,0,ok
wee1_active_000130,0.2,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000130/rank1_confidence0.20.sdf,2.619431495666504,8.931785583496094,0,ok
wee1_active_000131,0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000131/rank1_confidence0.34.sdf,2.723749876022339,8.989192008972168,0,ok
wee1_active_000132,-0.19,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000132/rank1_confidence-0.19.sdf,2.6362643241882324,8.664138793945312,0,ok
wee1_active_000133,0.47,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000133/rank1_confidence0.47.sdf,2.6455469131469727,8.855568885803223,0,ok
wee1_active_000134,0.68,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000134/rank1_confidence0.68.sdf,2.5140485763549805,9.106744766235352,0,ok
wee1_active_000135,0.03,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000135/rank1_confidence0.03.sdf,2.4899096488952637,9.586451530456543,0,ok
wee1_active_000136,0.5,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000136/rank1_confidence0.50.sdf,2.6461808681488037,8.861953735351562,0,ok
wee1_active_000137,-0.18,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/results/actives/wee1_active_000137/rank1_confidence-0.18.sdf,2.771627187728882,10.018037796020508,0,ok
