rank,ligand_id,label,score,ligand_dir,pose_path,status,d_center,d_min_pocket,n_contacts,min_protein_dist,clash_count,pocket_in,pocket_out_strong,clash_flag
11,abl1_decoy_005665,0,0.66,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005665,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005665/rank1_confidence0.66.sdf,ok,0.8774087178327146,2.2673173222996366,45,2.2673173222996366,0,True,False,False
12,abl1_decoy_005516,0,0.62,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005516,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005516/rank1_confidence0.62.sdf,ok,1.0434739770869872,2.954607231088422,47,2.954607231088422,0,True,False,False
13,abl1_decoy_003489,0,0.59,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003489,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003489/rank1_confidence0.59.sdf,ok,0.571476945380181,2.4885464371797448,74,2.4885464371797448,0,True,False,False
14,abl1_decoy_003521,0,0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003521,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003521/rank1_confidence0.58.sdf,ok,2.8928927059071925,3.1139742211521275,61,3.1139742211521275,0,True,False,False
15,abl1_decoy_005752,0,0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005752,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005752/rank1_confidence0.58.sdf,ok,0.8040092047068963,2.610413654959688,45,2.610413654959688,0,True,False,False
16,abl1_active_000241,1,0.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000241,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000241/rank1.sdf,ok,1.352684850685783,2.8637335158844643,42,2.8637335158844643,0,True,False,False
17,abl1_decoy_010459,0,0.56,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010459,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010459/rank1_confidence0.56.sdf,ok,1.504291992551121,2.6673659460224037,53,2.6673659460224037,0,True,False,False
18,abl1_decoy_004462,0,0.53,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004462,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004462/rank1_confidence0.53.sdf,ok,0.8265601281060526,2.583654628622023,38,2.583654628622023,0,True,False,False
19,abl1_decoy_000263,0,0.51,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000263,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000263/rank1_confidence0.51.sdf,ok,2.8289347843608597,2.6168511230102482,65,2.6168511230102482,0,True,False,False
20,abl1_active_000156,1,0.51,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000156,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000156/rank1.sdf,ok,0.31835698344787355,2.0901322111292386,59,2.0901322111292386,0,True,False,False
21,abl1_active_000070,1,0.5,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000070,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000070/rank1.sdf,ok,1.328749488468963,2.696921064844131,38,2.696921064844131,0,True,False,False
22,abl1_decoy_010441,0,0.48,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010441,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010441/rank1_confidence0.48.sdf,ok,2.6694217200905377,3.1941386898505195,53,3.1941386898505195,0,True,False,False
23,abl1_decoy_000173,0,0.48,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000173,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000173/rank1_confidence0.48.sdf,ok,2.002266048128507,2.6600523923411736,40,2.6600523923411736,0,True,False,False
24,abl1_decoy_008761,0,0.47,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008761,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008761/rank1_confidence0.47.sdf,ok,1.7918640288062437,2.0662511972168325,57,2.0662511972168325,0,True,False,False
25,abl1_decoy_010687,0,0.47,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010687,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010687/rank1_confidence0.47.sdf,ok,2.9895756444675445,2.2899824147796424,69,2.2899824147796424,0,True,False,False
26,abl1_decoy_005499,0,0.46,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005499,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005499/rank1_confidence0.46.sdf,ok,2.0127460622836053,2.9771879030387036,52,2.9771879030387036,0,True,False,False
27,abl1_active_000214,1,0.45,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000214,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000214/rank1.sdf,ok,1.4630291804782556,2.9527856627259617,50,2.9527856627259617,0,True,False,False
28,abl1_decoy_005462,0,0.43,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005462,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005462/rank1_confidence0.43.sdf,ok,2.465959821066137,2.566865664580053,47,2.566865664580053,0,True,False,False
29,abl1_active_000215,1,0.43,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000215,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000215/rank1.sdf,ok,1.8272758640252162,2.873428560100286,47,2.873428560100286,0,True,False,False
30,abl1_decoy_005506,0,0.42,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005506,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005506/rank1_confidence0.42.sdf,ok,1.9238053793877308,2.810799480574876,52,2.810799480574876,0,True,False,False
31,abl1_active_000146,1,0.4,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000146,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000146/rank1.sdf,ok,0.3637550048035342,2.624963582604529,94,2.624963582604529,0,True,False,False
32,abl1_active_000250,1,0.39,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000250,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000250/rank1.sdf,ok,0.9829209110125899,2.321705754396969,90,2.321705754396969,0,True,False,False
33,abl1_decoy_008762,0,0.39,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008762,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008762/rank1_confidence0.39.sdf,ok,2.6677839300935187,2.2138714370983688,68,2.2138714370983688,0,True,False,False
34,abl1_decoy_004244,0,0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004244,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004244/rank1_confidence0.38.sdf,ok,1.8696029575666178,2.2953983946147556,81,2.2953983946147556,0,True,False,False
35,abl1_decoy_000615,0,0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000615,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000615/rank1_confidence0.38.sdf,ok,0.5988316252700102,2.1576086786069437,67,2.1576086786069437,0,True,False,False
36,abl1_active_000041,1,0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000041,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000041/rank1.sdf,ok,1.443633882722563,2.091662611417051,64,2.091662611417051,0,True,False,False
37,abl1_active_000142,1,0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000142,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000142/rank1.sdf,ok,2.079253410463872,2.68165557258944,86,2.68165557258944,0,True,False,False
38,abl1_decoy_010278,0,0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010278,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010278/rank1_confidence0.38.sdf,ok,0.6929443544925092,2.2032077909266743,66,2.2032077909266743,0,True,False,False
39,abl1_decoy_005769,0,0.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005769,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005769/rank1_confidence0.37.sdf,ok,1.5917299003829066,2.4983325419167066,57,2.4983325419167066,0,True,False,False
40,abl1_decoy_000844,0,0.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000844,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000844/rank1_confidence0.37.sdf,ok,0.6849699011024798,2.8222527261037413,76,2.8222527261037413,0,True,False,False
41,abl1_decoy_008499,0,0.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008499,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008499/rank1_confidence0.37.sdf,ok,0.5830326542364151,2.7836843086097245,66,2.7836843086097245,0,True,False,False
42,abl1_active_000272,1,0.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000272,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000272/rank1.sdf,ok,0.711363599204317,2.952263323282663,56,2.952263323282663,0,True,False,False
43,abl1_decoy_010691,0,0.36,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010691,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010691/rank1_confidence0.36.sdf,ok,0.5541049706173321,2.898970262006838,68,2.898970262006838,0,True,False,False
44,abl1_decoy_010332,0,0.36,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010332,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_010332/rank1_confidence0.36.sdf,ok,4.920543982867317,2.0450732407422474,59,2.0450732407422474,0,True,False,False
45,abl1_active_000040,1,0.36,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000040,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000040/rank1.sdf,ok,0.8003172751964042,2.756774580918795,70,2.756774580918795,0,True,False,False
46,abl1_decoy_000256,0,0.36,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000256,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000256/rank1_confidence0.36.sdf,ok,3.5223895222702866,2.9843838844893944,52,2.9843838844893944,0,True,False,False
47,abl1_decoy_008774,0,0.36,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008774,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008774/rank1_confidence0.36.sdf,ok,1.5694434603763465,2.521145648311497,58,2.521145648311497,0,True,False,False
48,abl1_decoy_008764,0,0.36,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008764,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008764/rank1_confidence0.36.sdf,ok,1.3539970652698743,2.8704463311478223,45,2.8704463311478223,0,True,False,False
49,abl1_decoy_000318,0,0.35,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000318,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000318/rank1_confidence0.35.sdf,ok,0.22847750208689707,2.9115170804925734,65,2.9115170804925734,0,True,False,False
50,abl1_decoy_003005,0,0.35,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003005,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003005/rank1_confidence0.35.sdf,ok,1.1794794702162228,2.6785638950751207,60,2.6785638950751207,0,True,False,False
51,abl1_decoy_003006,0,0.35,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003006,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_003006/rank1_confidence0.35.sdf,ok,3.1820594164961187,2.486702493262916,68,2.486702493262916,0,True,False,False
52,abl1_decoy_008247,0,0.35,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008247,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008247/rank1_confidence0.35.sdf,ok,2.89975587894935,2.068965449204021,49,2.068965449204021,0,True,False,False
53,abl1_decoy_005203,0,0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005203,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005203/rank1_confidence0.34.sdf,ok,0.806997313251781,2.67565079560095,48,2.67565079560095,0,True,False,False
54,abl1_decoy_000251,0,0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000251,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000251/rank1_confidence0.34.sdf,ok,2.5004860391883694,2.654419998794465,39,2.654419998794465,0,True,False,False
55,abl1_decoy_000197,0,0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000197,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000197/rank1_confidence0.34.sdf,ok,0.9614453772342219,2.54577202828533,43,2.54577202828533,0,True,False,False
56,abl1_decoy_000187,0,0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000187,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000187/rank1_confidence0.34.sdf,ok,1.0175962268188867,2.925665192738226,42,2.925665192738226,0,True,False,False
57,abl1_active_000120,1,0.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000120,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000120/rank1.sdf,ok,1.2435802296796055,2.039299357622613,72,2.039299357622613,0,True,False,False
58,abl1_decoy_000162,0,0.33,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000162,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000162/rank1_confidence0.33.sdf,ok,2.3245687005733733,2.7658622633818903,51,2.7658622633818903,0,True,False,False
59,abl1_decoy_007651,0,0.33,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_007651,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_007651/rank1_confidence0.33.sdf,ok,1.4517788761778712,2.6640928925245824,54,2.6640928925245824,0,True,False,False
60,abl1_decoy_000273,0,0.33,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000273,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000273/rank1_confidence0.33.sdf,ok,1.3688292593043179,2.7035040484526744,39,2.7035040484526744,0,True,False,False
61,abl1_active_000143,1,0.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000143,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000143/rank1.sdf,ok,1.8951640823389768,2.7234377723752,83,2.7234377723752,0,True,False,False
62,abl1_decoy_005544,0,0.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005544,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005544/rank1_confidence0.32.sdf,ok,2.0809712380391163,2.475255742342597,61,2.475255742342597,0,True,False,False
63,abl1_decoy_005460,0,0.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005460,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005460/rank1_confidence0.32.sdf,ok,0.6270754117336224,2.2460531360588964,57,2.2460531360588964,0,True,False,False
64,abl1_decoy_008711,0,0.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008711,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008711/rank1_confidence0.32.sdf,ok,2.942789245548434,2.451069841926176,71,2.451069841926176,0,True,False,False
65,abl1_active_000096,1,0.31,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000096,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000096/rank1.sdf,ok,3.357670873904605,2.6475963495215793,61,2.6475963495215793,0,True,False,False
66,abl1_active_000045,1,0.31,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000045,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000045/rank1.sdf,ok,1.1051675797459743,2.965055739779607,58,2.965055739779607,0,True,False,False
67,abl1_decoy_008235,0,0.3,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008235,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008235/rank1_confidence0.30.sdf,ok,2.169108322205419,2.5678519213537205,60,2.5678519213537205,0,True,False,False
68,abl1_decoy_008665,0,0.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008665,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008665/rank1_confidence0.29.sdf,ok,0.6918345235317342,2.4438806865311555,60,2.4438806865311555,0,True,False,False
69,abl1_decoy_005709,0,0.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005709,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005709/rank1_confidence0.29.sdf,ok,1.9312649532553485,2.3580447324001317,66,2.3580447324001317,0,True,False,False
70,abl1_decoy_000254,0,0.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000254,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000254/rank1_confidence0.29.sdf,ok,0.5303234481616418,2.572040592603469,61,2.572040592603469,0,True,False,False
71,abl1_decoy_004484,0,0.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004484,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004484/rank1_confidence0.29.sdf,ok,2.536094807147527,2.524248149449654,57,2.524248149449654,0,True,False,False
72,abl1_decoy_004996,0,0.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004996,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004996/rank1_confidence0.29.sdf,ok,0.42266745968856917,2.750254631847751,67,2.750254631847751,0,True,False,False
73,abl1_decoy_004510,0,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004510,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_004510/rank1_confidence0.28.sdf,ok,0.944442527982668,2.097291484272037,79,2.097291484272037,0,True,False,False
74,abl1_decoy_005809,0,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005809,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005809/rank1_confidence0.28.sdf,ok,1.7419601084221739,2.7710281774099665,64,2.7710281774099665,0,True,False,False
75,abl1_decoy_005612,0,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005612,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005612/rank1_confidence0.28.sdf,ok,1.3219576759173586,2.6044880706196376,75,2.6044880706196376,0,True,False,False
76,abl1_decoy_008500,0,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008500,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008500/rank1_confidence0.28.sdf,ok,1.693031446518125,2.964105806141204,58,2.964105806141204,0,True,False,False
77,abl1_decoy_008749,0,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008749,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008749/rank1_confidence0.28.sdf,ok,1.2539552828175398,2.5457990611986627,46,2.5457990611986627,0,True,False,False
78,abl1_decoy_000608,0,0.28,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000608,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000608/rank1_confidence0.28.sdf,ok,0.8735876367148943,1.9891554841188255,75,1.9891554841188255,1,True,False,False
79,abl1_decoy_005695,0,0.27,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005695,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_005695/rank1_confidence0.27.sdf,ok,1.4793242665938247,2.8505154446169905,54,2.8505154446169905,0,True,False,False
80,abl1_decoy_008777,0,0.27,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008777,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_008777/rank1_confidence0.27.sdf,ok,0.48389171190767943,2.3123291309846,51,2.3123291309846,0,True,False,False
