target,split,ligand_id,success,com_dist_A,pass_2A,confidence,sdf_path
abl1,actives,abl1_active_000017,1,1.5942238609408736,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000017/rank1.sdf
abl1,actives,abl1_active_000018,1,3.105454119298501,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000018/rank1.sdf
abl1,actives,abl1_active_000019,1,3.2678071944800964,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000019/rank1.sdf
abl1,actives,abl1_active_000020,1,5.665607781922647,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000020/rank1.sdf
abl1,actives,abl1_active_000021,1,6.277220069411357,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000021/rank1.sdf
abl1,actives,abl1_active_000022,1,1.7960337167054006,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000022/rank1.sdf
abl1,actives,abl1_active_000023,1,2.127098829302087,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000023/rank1.sdf
abl1,actives,abl1_active_000024,1,2.1981895175085877,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000024/rank1.sdf
abl1,actives,abl1_active_000025,1,0.4117097818195032,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000025/rank1.sdf
abl1,actives,abl1_active_000026,1,0.4841076049252828,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000026/rank1.sdf
abl1,actives,abl1_active_000027,1,20.16427306712056,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000027/rank1.sdf
abl1,actives,abl1_active_000028,1,3.5204288450118666,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000028/rank1.sdf
abl1,actives,abl1_active_000029,1,6.850835157207511,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000029/rank1.sdf
abl1,actives,abl1_active_000030,1,3.4163036193533354,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000030/rank1.sdf
abl1,actives,abl1_active_000031,1,2.571714922445069,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000031/rank1.sdf
abl1,actives,abl1_active_000032,1,0.6987078496077737,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000032/rank1.sdf
abl1,actives,abl1_active_000033,1,1.1145772054524425,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000033/rank1.sdf
abl1,actives,abl1_active_000034,1,16.817770429307465,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000034/rank1.sdf
abl1,actives,abl1_active_000035,1,20.344041431358868,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000035/rank1.sdf
abl1,actives,abl1_active_000036,1,3.4978805508548407,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000036/rank1.sdf
abl1,actives,abl1_active_000037,1,3.3825127967818975,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000037/rank1.sdf
abl1,actives,abl1_active_000038,1,3.2966442374932523,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000038/rank1.sdf
abl1,actives,abl1_active_000039,1,22.863089856822864,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000039/rank1.sdf
abl1,actives,abl1_active_000040,1,0.8003172751964042,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000040/rank1.sdf
abl1,actives,abl1_active_000041,1,1.443633882722563,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000041/rank1.sdf
abl1,actives,abl1_active_000042,1,0.8672339853744437,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000042/rank1.sdf
abl1,actives,abl1_active_000043,1,1.7615283092577803,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000043/rank1.sdf
abl1,actives,abl1_active_000044,1,2.6720717378964864,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000044/rank1.sdf
abl1,actives,abl1_active_000045,1,1.1051675797459743,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000045/rank1.sdf
abl1,actives,abl1_active_000046,1,7.5149193124498845,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000046/rank1.sdf
abl1,actives,abl1_active_000047,1,5.770347638270378,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000047/rank1.sdf
abl1,actives,abl1_active_000048,1,4.299855968778606,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000048/rank1.sdf
abl1,actives,abl1_active_000049,1,5.824382150792681,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000049/rank1.sdf
abl1,actives,abl1_active_000050,1,2.6363478481403315,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000050/rank1.sdf
abl1,actives,abl1_active_000051,1,1.5541421452553186,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000051/rank1.sdf
abl1,actives,abl1_active_000052,1,4.19196235508906,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000052/rank1.sdf
abl1,actives,abl1_active_000053,1,17.10568827165236,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000053/rank1.sdf
abl1,actives,abl1_active_000054,1,1.00611198718074,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000054/rank1.sdf
abl1,actives,abl1_active_000055,1,5.792991175661011,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000055/rank1.sdf
abl1,actives,abl1_active_000056,1,6.029278209633247,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000056/rank1.sdf
abl1,actives,abl1_active_000057,1,6.253430902822138,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000057/rank1.sdf
abl1,actives,abl1_active_000058,1,6.120461413797965,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000058/rank1.sdf
abl1,actives,abl1_active_000059,1,6.274380410349477,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000059/rank1.sdf
abl1,actives,abl1_active_000060,1,6.117284715742271,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000060/rank1.sdf
abl1,actives,abl1_active_000061,1,6.110400759004065,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000061/rank1.sdf
abl1,actives,abl1_active_000062,1,6.066998252409291,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000062/rank1.sdf
abl1,actives,abl1_active_000063,1,2.2201119388026527,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000063/rank1.sdf
abl1,actives,abl1_active_000064,1,2.2273184131917376,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000064/rank1.sdf
abl1,actives,abl1_active_000065,1,6.291526408231955,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000065/rank1.sdf
abl1,actives,abl1_active_000066,1,7.6957695200897565,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000066/rank1.sdf
abl1,actives,abl1_active_000067,1,6.048371519113953,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000067/rank1.sdf
abl1,actives,abl1_active_000068,1,5.830469531154235,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000068/rank1.sdf
abl1,actives,abl1_active_000069,1,19.828459393268325,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000069/rank1.sdf
abl1,actives,abl1_active_000070,1,1.328749488468963,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000070/rank1.sdf
abl1,actives,abl1_active_000071,1,1.6992824175149155,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000071/rank1.sdf
abl1,actives,abl1_active_000072,1,1.079455353738625,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000072/rank1.sdf
abl1,actives,abl1_active_000073,1,35.42152374624708,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000073/rank1.sdf
abl1,actives,abl1_active_000074,1,1.3256975840484444,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000074/rank1.sdf
abl1,actives,abl1_active_000075,1,1.2887327054420994,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000075/rank1.sdf
abl1,actives,abl1_active_000076,1,0.2434034929504898,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000076/rank1.sdf
abl1,actives,abl1_active_000077,1,7.093440161004769,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000077/rank1.sdf
abl1,actives,abl1_active_000078,1,7.031327557118595,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000078/rank1.sdf
abl1,actives,abl1_active_000079,1,4.910509468410367,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000079/rank1.sdf
abl1,actives,abl1_active_000080,1,2.6542904211623166,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000080/rank1.sdf
abl1,actives,abl1_active_000081,1,1.1623244300228703,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000081/rank1.sdf
abl1,actives,abl1_active_000082,1,1.8106649121628549,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000082/rank1.sdf
abl1,actives,abl1_active_000083,1,1.106407526425856,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000083/rank1.sdf
abl1,actives,abl1_active_000084,1,4.917303891199875,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000084/rank1.sdf
abl1,actives,abl1_active_000085,1,4.624404401542612,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000085/rank1.sdf
abl1,actives,abl1_active_000086,1,6.254747374180043,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000086/rank1.sdf
abl1,actives,abl1_active_000087,1,5.789385799184108,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000087/rank1.sdf
abl1,actives,abl1_active_000088,1,0.35881020517048096,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000088/rank1.sdf
abl1,actives,abl1_active_000089,1,7.095764217559412,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000089/rank1.sdf
abl1,actives,abl1_active_000090,1,2.133666968695976,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000090/rank1.sdf
abl1,actives,abl1_active_000091,1,7.123299150754926,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000091/rank1.sdf
abl1,actives,abl1_active_000092,1,17.987037118790457,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000092/rank1.sdf
abl1,actives,abl1_active_000093,1,5.942837795928682,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000093/rank1.sdf
abl1,actives,abl1_active_000094,1,5.94075927629307,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000094/rank1.sdf
abl1,actives,abl1_active_000095,1,3.3400418972537227,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000095/rank1.sdf
abl1,actives,abl1_active_000096,1,3.357670873904605,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000096/rank1.sdf
abl1,actives,abl1_active_000097,1,2.256089253586672,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000097/rank1.sdf
abl1,actives,abl1_active_000098,1,2.1772028612481362,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000098/rank1.sdf
abl1,actives,abl1_active_000099,1,17.4006020204676,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000099/rank1.sdf
abl1,actives,abl1_active_000100,1,2.4336488125615094,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000100/rank1.sdf
abl1,actives,abl1_active_000101,1,2.2217194758722765,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000101/rank1.sdf
abl1,actives,abl1_active_000102,1,2.1801172364095427,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000102/rank1.sdf
abl1,actives,abl1_active_000103,1,2.2713412908339166,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000103/rank1.sdf
abl1,actives,abl1_active_000104,1,2.2430728097773764,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000104/rank1.sdf
abl1,actives,abl1_active_000105,1,1.2024522508465574,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000105/rank1.sdf
abl1,actives,abl1_active_000106,1,6.202711291320584,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000106/rank1.sdf
abl1,actives,abl1_active_000107,1,6.042335292549215,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000107/rank1.sdf
abl1,actives,abl1_active_000108,1,1.3471984423277004,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000108/rank1.sdf
abl1,actives,abl1_active_000109,1,1.2328703932279852,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000109/rank1.sdf
abl1,actives,abl1_active_000110,1,1.0207622345363654,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000110/rank1.sdf
abl1,actives,abl1_active_000111,1,1.4547594046286307,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000111/rank1.sdf
abl1,actives,abl1_active_000112,1,1.5640860171936364,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000112/rank1.sdf
abl1,actives,abl1_active_000113,1,5.971831318176441,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000113/rank1.sdf
abl1,actives,abl1_active_000114,1,5.5758611280311765,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000114/rank1.sdf
abl1,actives,abl1_active_000115,1,2.6438977353378825,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000115/rank1.sdf
abl1,actives,abl1_active_000116,1,6.3225717718631325,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000116/rank1.sdf
abl1,actives,abl1_active_000117,1,6.495867429393226,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000117/rank1.sdf
abl1,actives,abl1_active_000118,1,1.4102074747474704,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000118/rank1.sdf
abl1,actives,abl1_active_000119,1,1.4641094340103156,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000119/rank1.sdf
abl1,actives,abl1_active_000120,1,1.2435802296796055,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000120/rank1.sdf
abl1,actives,abl1_active_000121,1,3.446991638054778,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000121/rank1.sdf
abl1,actives,abl1_active_000122,1,3.5868239999773834,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000122/rank1.sdf
abl1,actives,abl1_active_000123,1,1.7811871124902525,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000123/rank1.sdf
abl1,actives,abl1_active_000124,1,2.016624015419355,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000124/rank1.sdf
abl1,actives,abl1_active_000125,1,5.568791595904727,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000125/rank1.sdf
abl1,actives,abl1_active_000126,1,5.4064066488150155,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000126/rank1.sdf
abl1,actives,abl1_active_000127,1,3.2532807861911026,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000127/rank1.sdf
abl1,actives,abl1_active_000128,1,3.078669794687036,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000128/rank1.sdf
abl1,actives,abl1_active_000129,1,3.6533308246201353,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000129/rank1.sdf
abl1,actives,abl1_active_000130,1,3.5863241796668057,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000130/rank1.sdf
abl1,actives,abl1_active_000131,1,2.664482331214456,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000131/rank1.sdf
abl1,actives,abl1_active_000132,1,2.338962845961671,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000132/rank1.sdf
abl1,actives,abl1_active_000133,1,2.379266029505993,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000133/rank1.sdf
abl1,actives,abl1_active_000134,1,2.5653444517322375,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000134/rank1.sdf
abl1,actives,abl1_active_000135,1,2.0622276982059837,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000135/rank1.sdf
abl1,actives,abl1_active_000136,1,1.8813633681903386,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000136/rank1.sdf
abl1,actives,abl1_active_000137,1,17.844076097644436,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000137/rank1.sdf
abl1,actives,abl1_active_000138,1,24.317357954285395,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000138/rank1.sdf
abl1,actives,abl1_active_000139,1,3.7045489135777228,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000139/rank1.sdf
abl1,actives,abl1_active_000140,1,3.8398413319249403,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000140/rank1.sdf
abl1,actives,abl1_active_000141,1,4.570409412431412,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000141/rank1.sdf
abl1,actives,abl1_active_000142,1,2.079253410463872,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000142/rank1.sdf
abl1,actives,abl1_active_000143,1,1.8951640823389768,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000143/rank1.sdf
abl1,actives,abl1_active_000144,1,2.537180275761492,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000144/rank1.sdf
abl1,actives,abl1_active_000145,1,7.0649839777896295,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000145/rank1.sdf
abl1,actives,abl1_active_000146,1,0.3637550048035342,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000146/rank1.sdf
abl1,actives,abl1_active_000147,1,2.315077386505289,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000147/rank1.sdf
abl1,actives,abl1_active_000148,1,2.4244701214559474,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000148/rank1.sdf
abl1,actives,abl1_active_000149,1,0.9254223814160579,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000149/rank1.sdf
abl1,actives,abl1_active_000150,1,6.568670650722873,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000150/rank1.sdf
abl1,actives,abl1_active_000151,1,6.182702705598295,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000151/rank1.sdf
abl1,actives,abl1_active_000152,1,0.6323692020916399,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000152/rank1.sdf
abl1,actives,abl1_active_000153,1,0.3470637469207517,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000153/rank1.sdf
abl1,actives,abl1_active_000154,1,3.7681734094297,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000154/rank1.sdf
abl1,actives,abl1_active_000155,1,3.4461265306566156,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000155/rank1.sdf
abl1,actives,abl1_active_000156,1,0.31835698344787355,1,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000156/rank1.sdf
abl1,actives,abl1_active_000157,1,2.488984917021474,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000157/rank1.sdf
abl1,actives,abl1_active_000158,1,2.501835577152834,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000158/rank1.sdf
abl1,actives,abl1_active_000159,1,19.08015721714048,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000159/rank1.sdf
abl1,actives,abl1_active_000160,1,17.353172693765323,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000160/rank1.sdf
abl1,actives,abl1_active_000161,1,2.2997405154490425,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000161/rank1.sdf
abl1,actives,abl1_active_000162,1,2.910598782777298,0,,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/actives/abl1_active_000162/rank1.sdf
