complex_name,confidence,rank1_sdf,min_dist,com_dist,clash_pairs,status
abl1_decoy_000013,-0.51,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000013/rank1_confidence-0.51.sdf,2.16274356842041,10.623607635498047,0,ok
abl1_decoy_000014,-1.02,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000014/rank1_confidence-1.02.sdf,2.0416550636291504,10.093046188354492,0,ok
abl1_decoy_000015,-0.4,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000015/rank1_confidence-0.40.sdf,2.5440618991851807,9.520467758178711,0,ok
abl1_decoy_000016,-2.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000016/rank1_confidence-2.34.sdf,1.8252863883972168,16.58848762512207,0,ok
abl1_decoy_000017,-0.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000017/rank1_confidence-0.38.sdf,2.4822919368743896,8.114996910095215,0,ok
abl1_decoy_000018,-2.69,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000018/rank1_confidence-2.69.sdf,1.4778069257736206,11.551416397094727,0,ok
abl1_decoy_000019,-2.19,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000019/rank1_confidence-2.19.sdf,2.6986796855926514,20.011510848999023,0,ok
abl1_decoy_000020,-2.03,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000020/rank1_confidence-2.03.sdf,1.4823633432388306,23.777149200439453,0,ok
abl1_decoy_000021,-0.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000021/rank1_confidence-0.23.sdf,3.1777069568634033,10.7486572265625,0,ok
abl1_decoy_000022,-0.71,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000022/rank1_confidence-0.71.sdf,2.498903751373291,13.006941795349121,0,ok
abl1_decoy_000023,-2.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000023/rank1_confidence-2.38.sdf,2.3370025157928467,22.222675323486328,0,ok
abl1_decoy_000024,-3.65,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000024/rank1_confidence-3.65.sdf,3.1396937370300293,27.371337890625,0,ok
abl1_decoy_000025,-2.42,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000025/rank1_confidence-2.42.sdf,2.2299132347106934,26.590333938598633,0,ok
abl1_decoy_000026,-3.61,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000026/rank1_confidence-3.61.sdf,1.4644018411636353,23.0921573638916,0,ok
abl1_decoy_000027,-1.5,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000027/rank1_confidence-1.50.sdf,2.0590710639953613,12.467884063720703,0,ok
abl1_decoy_000028,-1.21,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000028/rank1_confidence-1.21.sdf,1.751576542854309,8.020761489868164,0,ok
abl1_decoy_000029,-1.13,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000029/rank1_confidence-1.13.sdf,1.0601602792739868,12.214264869689941,0,ok
abl1_decoy_000030,-3.06,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000030/rank1_confidence-3.06.sdf,1.6158391237258911,20.543468475341797,0,ok
abl1_decoy_000031,-3.64,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000031/rank1_confidence-3.64.sdf,2.2091009616851807,23.40355110168457,0,ok
abl1_decoy_000032,-1.68,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000032/rank1_confidence-1.68.sdf,2.080800771713257,13.547134399414062,0,ok
abl1_decoy_000033,-1.34,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000033/rank1_confidence-1.34.sdf,2.4025368690490723,9.604425430297852,0,ok
abl1_decoy_000034,-3.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000034/rank1_confidence-3.26.sdf,2.7802910804748535,26.817699432373047,0,ok
abl1_decoy_000035,-2.01,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000035/rank1_confidence-2.01.sdf,2.347754955291748,20.212005615234375,0,ok
abl1_decoy_000036,-2.14,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000036/rank1_confidence-2.14.sdf,1.8305084705352783,11.030516624450684,0,ok
abl1_decoy_000037,-1.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000037/rank1_confidence-1.29.sdf,2.359952449798584,18.107088088989258,0,ok
abl1_decoy_000038,-2.29,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000038/rank1_confidence-2.29.sdf,2.1275811195373535,20.694862365722656,0,ok
abl1_decoy_000039,-2.88,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000039/rank1_confidence-2.88.sdf,0.2888166308403015,17.545997619628906,1,ok
abl1_decoy_000040,-3.05,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000040/rank1_confidence-3.05.sdf,1.9663127660751343,23.47376823425293,0,ok
abl1_decoy_000041,-1.66,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000041/rank1_confidence-1.66.sdf,1.6575462818145752,12.739394187927246,0,ok
abl1_decoy_000042,-1.63,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000042/rank1_confidence-1.63.sdf,1.851313829421997,10.03750991821289,0,ok
abl1_decoy_000043,-1.26,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000043/rank1_confidence-1.26.sdf,1.8086498975753784,13.217191696166992,0,ok
abl1_decoy_000044,-2.45,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000044/rank1_confidence-2.45.sdf,0.5668403506278992,5.178322792053223,3,ok
abl1_decoy_000045,-1.46,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000045/rank1_confidence-1.46.sdf,2.209057092666626,29.78935432434082,0,ok
abl1_decoy_000046,-2.96,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000046/rank1_confidence-2.96.sdf,1.3821358680725098,25.38084602355957,0,ok
abl1_decoy_000047,-1.65,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000047/rank1_confidence-1.65.sdf,1.8922536373138428,11.259057998657227,0,ok
abl1_decoy_000048,-2.14,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000048/rank1_confidence-2.14.sdf,0.7773874402046204,12.382513999938965,2,ok
abl1_decoy_000049,-2.08,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000049/rank1_confidence-2.08.sdf,1.71176278591156,21.803104400634766,0,ok
abl1_decoy_000050,-3.65,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000050/rank1_confidence-3.65.sdf,1.2097727060317993,16.680931091308594,0,ok
abl1_decoy_000051,-1.55,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000051/rank1_confidence-1.55.sdf,2.3183753490448,28.27838897705078,0,ok
abl1_decoy_000052,-1.62,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000052/rank1_confidence-1.62.sdf,1.5102530717849731,13.303056716918945,0,ok
abl1_decoy_000053,-2.01,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000053/rank1_confidence-2.01.sdf,1.6498305797576904,12.017121315002441,0,ok
abl1_decoy_000054,-4.76,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000054/rank1_confidence-4.76.sdf,0.6384816765785217,17.65853500366211,3,ok
abl1_decoy_000055,-2.95,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000055/rank1_confidence-2.95.sdf,1.799248218536377,20.06307601928711,0,ok
abl1_decoy_000056,-2.96,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000056/rank1_confidence-2.96.sdf,2.3352465629577637,21.87752342224121,0,ok
abl1_decoy_000057,-1.91,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000057/rank1_confidence-1.91.sdf,1.4532897472381592,18.80900764465332,0,ok
abl1_decoy_000058,-2.22,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000058/rank1_confidence-2.22.sdf,2.0348477363586426,12.86344051361084,0,ok
abl1_decoy_000059,-2.09,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000059/rank1_confidence-2.09.sdf,1.418839931488037,9.398016929626465,0,ok
abl1_decoy_000060,-3.45,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000060/rank1_confidence-3.45.sdf,0.2951667308807373,19.926733016967773,1,ok
abl1_decoy_000061,-2.03,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000061/rank1_confidence-2.03.sdf,1.8627103567123413,29.195507049560547,0,ok
abl1_decoy_000062,-1.56,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000062/rank1_confidence-1.56.sdf,2.077979564666748,20.702543258666992,0,ok
abl1_decoy_000063,-0.66,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000063/rank1_confidence-0.66.sdf,2.4722375869750977,30.06147003173828,0,ok
abl1_decoy_000064,-1.77,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000064/rank1_confidence-1.77.sdf,2.0844435691833496,15.157159805297852,0,ok
abl1_decoy_000065,-1.71,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000065/rank1_confidence-1.71.sdf,1.6721900701522827,20.401491165161133,0,ok
abl1_decoy_000066,-1.3,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000066/rank1_confidence-1.30.sdf,0.8966524600982666,6.179883003234863,1,ok
abl1_decoy_000067,-2.65,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000067/rank1_confidence-2.65.sdf,1.3656007051467896,28.762487411499023,0,ok
abl1_decoy_000068,-2.46,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000068/rank1_confidence-2.46.sdf,2.12798810005188,17.00048828125,0,ok
abl1_decoy_000069,-0.84,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000069/rank1_confidence-0.84.sdf,2.1723365783691406,10.00633716583252,0,ok
abl1_decoy_000070,-2.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000070/rank1_confidence-2.32.sdf,2.8044674396514893,28.3529052734375,0,ok
abl1_decoy_000071,-2.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000071/rank1_confidence-2.37.sdf,1.0188844203948975,8.22398567199707,0,ok
abl1_decoy_000072,-2.85,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000072/rank1_confidence-2.85.sdf,1.9831465482711792,22.72218132019043,0,ok
abl1_decoy_000073,-2.45,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000073/rank1_confidence-2.45.sdf,0.6113566756248474,8.62752914428711,4,ok
abl1_decoy_000074,-1.69,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000074/rank1_confidence-1.69.sdf,1.7773107290267944,20.55727195739746,0,ok
abl1_decoy_000075,-3.07,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000075/rank1_confidence-3.07.sdf,0.6363996863365173,28.725948333740234,2,ok
abl1_decoy_000076,-2.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000076/rank1_confidence-2.37.sdf,1.897284746170044,10.268390655517578,0,ok
abl1_decoy_000077,-2.75,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000077/rank1_confidence-2.75.sdf,1.4478459358215332,9.789549827575684,0,ok
abl1_decoy_000078,-1.68,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000078/rank1_confidence-1.68.sdf,1.5662493705749512,13.488113403320312,0,ok
abl1_decoy_000079,-2.48,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000079/rank1_confidence-2.48.sdf,0.5439063310623169,7.758938312530518,4,ok
abl1_decoy_000080,-2.48,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000080/rank1_confidence-2.48.sdf,1.592363715171814,17.030139923095703,0,ok
abl1_decoy_000081,-2.13,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000081/rank1_confidence-2.13.sdf,2.088409900665283,10.738421440124512,0,ok
abl1_decoy_000082,-2.59,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000082/rank1_confidence-2.59.sdf,2.3038933277130127,22.761362075805664,0,ok
abl1_decoy_000083,-2.44,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000083/rank1_confidence-2.44.sdf,1.677475094795227,12.76309585571289,0,ok
abl1_decoy_000084,-2.14,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000084/rank1_confidence-2.14.sdf,1.888198971748352,13.898517608642578,0,ok
abl1_decoy_000085,-3.13,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000085/rank1_confidence-3.13.sdf,2.8966431617736816,29.561574935913086,0,ok
abl1_decoy_000086,-2.0,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000086/rank1_confidence-2.00.sdf,1.6509877443313599,18.390762329101562,0,ok
abl1_decoy_000087,-2.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000087/rank1_confidence-2.23.sdf,0.6346096992492676,12.243355751037598,1,ok
abl1_decoy_000088,-1.61,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000088/rank1_confidence-1.61.sdf,1.5844504833221436,11.948101043701172,0,ok
abl1_decoy_000089,-1.87,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000089/rank1_confidence-1.87.sdf,1.6619889736175537,10.920347213745117,0,ok
abl1_decoy_000090,-2.15,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000090/rank1_confidence-2.15.sdf,1.9767253398895264,12.54097843170166,0,ok
abl1_decoy_000091,-2.32,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000091/rank1_confidence-2.32.sdf,1.3601857423782349,11.165782928466797,0,ok
abl1_decoy_000092,-3.18,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000092/rank1_confidence-3.18.sdf,1.6117044687271118,11.522342681884766,0,ok
abl1_decoy_000093,-2.76,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000093/rank1_confidence-2.76.sdf,1.8438678979873657,21.34739112854004,0,ok
abl1_decoy_000094,-2.42,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000094/rank1_confidence-2.42.sdf,1.367989182472229,19.41121482849121,0,ok
abl1_decoy_000095,-2.52,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000095/rank1_confidence-2.52.sdf,2.591752052307129,22.32247543334961,0,ok
abl1_decoy_000096,-3.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000096/rank1_confidence-3.37.sdf,2.195145845413208,28.780447006225586,0,ok
abl1_decoy_000097,-3.25,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000097/rank1_confidence-3.25.sdf,1.1348811388015747,11.535065650939941,0,ok
abl1_decoy_000098,-1.61,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000098/rank1_confidence-1.61.sdf,2.0830934047698975,7.484699249267578,0,ok
abl1_decoy_000099,-1.48,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000099/rank1_confidence-1.48.sdf,2.1462388038635254,10.000266075134277,0,ok
abl1_decoy_000100,-1.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000100/rank1_confidence-1.37.sdf,1.5646240711212158,7.550358295440674,0,ok
abl1_decoy_000101,-1.54,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000101/rank1_confidence-1.54.sdf,3.293356418609619,29.11126708984375,0,ok
abl1_decoy_000102,-0.86,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000102/rank1_confidence-0.86.sdf,1.5409260988235474,20.80393409729004,0,ok
abl1_decoy_000103,-2.15,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000103/rank1_confidence-2.15.sdf,2.105954170227051,8.795417785644531,0,ok
abl1_decoy_000104,-1.55,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000104/rank1_confidence-1.55.sdf,2.071491003036499,8.8721923828125,0,ok
abl1_decoy_000105,-2.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000105/rank1_confidence-2.38.sdf,1.0386812686920166,11.769510269165039,0,ok
abl1_decoy_000106,-0.94,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000106/rank1_confidence-0.94.sdf,1.5738236904144287,8.009366035461426,0,ok
abl1_decoy_000107,-1.18,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000107/rank1_confidence-1.18.sdf,1.2685034275054932,20.753761291503906,0,ok
abl1_decoy_000108,-2.67,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000108/rank1_confidence-2.67.sdf,1.9303703308105469,20.221391677856445,0,ok
abl1_decoy_000109,-3.0,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000109/rank1_confidence-3.00.sdf,0.4742507040500641,7.50321102142334,1,ok
abl1_decoy_000110,-2.53,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000110/rank1_confidence-2.53.sdf,1.3504880666732788,18.227598190307617,0,ok
abl1_decoy_000111,0.14,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000111/rank1_confidence0.14.sdf,2.115912914276123,9.752130508422852,0,ok
abl1_decoy_000112,-0.45,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000112/rank1_confidence-0.45.sdf,2.363345146179199,10.118598937988281,0,ok
abl1_decoy_000113,-0.86,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000113/rank1_confidence-0.86.sdf,2.160684823989868,10.915822982788086,0,ok
abl1_decoy_000114,-0.94,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000114/rank1_confidence-0.94.sdf,2.477402448654175,11.939224243164062,0,ok
abl1_decoy_000115,-2.51,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000115/rank1_confidence-2.51.sdf,1.9320251941680908,21.4665584564209,0,ok
abl1_decoy_000116,-2.02,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000116/rank1_confidence-2.02.sdf,1.648842453956604,9.153454780578613,0,ok
abl1_decoy_000117,-1.23,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000117/rank1_confidence-1.23.sdf,2.0089504718780518,9.25165843963623,0,ok
abl1_decoy_000118,-0.06,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000118/rank1_confidence-0.06.sdf,1.837095856666565,9.63939380645752,0,ok
abl1_decoy_000119,-1.55,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000119/rank1_confidence-1.55.sdf,3.2348945140838623,29.347570419311523,0,ok
abl1_decoy_000120,0.05,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000120/rank1_confidence0.05.sdf,2.4718596935272217,11.624715805053711,0,ok
abl1_decoy_000121,-1.58,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000121/rank1_confidence-1.58.sdf,2.2769834995269775,12.574496269226074,0,ok
abl1_decoy_000122,-2.61,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000122/rank1_confidence-2.61.sdf,2.8065855503082275,28.1949520111084,0,ok
abl1_decoy_000123,-1.86,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000123/rank1_confidence-1.86.sdf,1.6518423557281494,28.5173397064209,0,ok
abl1_decoy_000124,-1.9,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000124/rank1_confidence-1.90.sdf,0.6164778470993042,18.056631088256836,1,ok
abl1_decoy_000125,-1.37,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000125/rank1_confidence-1.37.sdf,1.514090657234192,27.302597045898438,0,ok
abl1_decoy_000126,-1.92,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000126/rank1_confidence-1.92.sdf,1.5139083862304688,12.609953880310059,0,ok
abl1_decoy_000127,-1.18,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000127/rank1_confidence-1.18.sdf,1.9992666244506836,19.60185432434082,0,ok
abl1_decoy_000128,-2.04,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000128/rank1_confidence-2.04.sdf,1.7094495296478271,20.121540069580078,0,ok
abl1_decoy_000129,-1.93,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000129/rank1_confidence-1.93.sdf,0.7182903289794922,19.66037940979004,1,ok
abl1_decoy_000130,-1.38,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000130/rank1_confidence-1.38.sdf,1.57909095287323,12.588594436645508,0,ok
abl1_decoy_000131,-1.42,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000131/rank1_confidence-1.42.sdf,1.967252492904663,19.583620071411133,0,ok
abl1_decoy_000132,-1.44,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000132/rank1_confidence-1.44.sdf,2.5978429317474365,19.06729507446289,0,ok
abl1_decoy_000133,-1.6,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/results/decoys/abl1_decoy_000133/rank1_confidence-1.60.sdf,1.326833963394165,20.220487594604492,0,ok
